userId,movieId,rating
160,2858,3.0
160,2875,3.0
160,2918,4.0
160,3068,5.0
160,3249,5.0
160,3584,4.0
160,3809,5.0
161,2,4.0
161,10,4.0
161,11,4.0
161,21,3.0
161,44,3.0
161,158,4.0
161,161,5.0
161,172,4.0
161,173,3.0
161,204,3.0
161,224,3.0
161,225,4.0
161,237,3.0
161,256,3.0
161,293,3.0
161,316,3.0
161,344,4.0
161,367,3.0
161,377,5.0
161,410,5.0
161,586,3.0
162,3,2.0
162,719,3.0
162,852,3.0
162,1393,5.0
163,110,4.0
163,344,1.5
163,527,5.0
163,586,3.5
163,743,0.5
163,1092,3.5
163,1370,1.5
163,1721,3.5
163,2278,4.0
163,2324,3.0
163,2571,2.0
163,2858,4.5
163,3578,3.5
163,3615,2.0
163,3717,3.5
163,8636,2.5
164,10,4.0
164,110,3.0
164,111,4.5
164,913,4.0
164,1073,4.0
164,1089,5.0
164,1136,3.5
164,1207,4.0
164,1240,2.5
164,1265,4.0
164,1688,3.0
164,1704,4.0
164,1722,3.5
164,1968,4.0
164,2109,4.0
164,2683,4.0
164,2858,4.0
164,3253,3.5
164,6373,3.5
164,6377,3.5
164,8600,4.0
164,8636,3.0
164,8665,3.5
165,2,3.0
165,44,4.0
165,47,3.5
165,110,4.5
165,111,4.0
165,158,2.0
165,225,2.0
165,293,5.0
165,322,4.5
165,344,4.0
165,367,3.5
165,377,3.0
165,393,1.0
165,527,4.0
165,529,3.5
165,538,3.5
165,733,3.0
165,741,1.0
165,1073,5.0
165,1092,2.5
165,1097,4.0
165,1198,4.0
165,1240,3.0
165,1333,2.5
165,1370,2.5
165,1380,2.0
165,1393,5.0
165,1532,2.5
165,1544,3.0
165,1681,0.5
165,1682,3.0
165,1721,3.0
165,1784,3.0
165,1876,3.0
165,1972,3.5
165,2078,3.0
165,2134,3.0
165,2231,3.0
165,2302,3.0
165,2329,4.5
165,2420,4.5
165,2422,3.0
165,2424,3.0
165,2449,3.0
165,2571,5.0
165,2617,3.5
165,2683,2.5
165,2692,3.5
165,2706,3.5
165,2845,0.5
165,2953,3.5
165,2959,5.0
165,2979,2.0
165,3148,3.5
165,3255,3.0
165,3257,2.0
165,3300,1.5
165,3481,3.0
165,3578,3.5
165,3752,2.0
165,4054,3.5
165,4105,3.0
165,4235,4.0
165,4255,3.0
165,4262,2.0
165,4306,4.0
165,4749,2.0
165,5387,1.0
165,5445,3.5
165,5448,2.5
165,5501,3.0
165,5562,2.0
165,5679,3.5
165,5902,0.5
165,6188,4.0
165,6204,2.5
165,6378,1.5
165,6731,4.0
165,6870,3.0
165,7090,3.5
165,7254,3.5
165,7263,2.5
165,7343,1.5
165,7438,4.0
165,7802,4.0
165,8533,2.0
165,8636,4.0
165,8665,3.5
165,8836,0.5
165,8907,2.0
165,8908,1.0
165,9018,2.5
166,147,4.5
166,293,4.5
166,376,4.0
166,435,0.5
166,785,2.0
166,1393,4.0
166,1682,4.0
166,2096,4.0
166,2302,4.0
166,2355,4.0
166,3578,5.0
166,3751,3.0
166,4262,4.0
166,6157,2.5
166,6287,3.0
166,6686,2.0
167,1097,5.0
167,1240,4.0
167,2078,5.0
167,2355,4.0
167,2571,2.0
168,93,2.0
168,110,3.0
168,111,5.0
168,164,3.0
168,175,3.0
168,204,3.0
168,225,3.0
168,237,3.0
168,259,3.0
168,269,4.0
168,322,4.0
168,358,2.0
168,410,3.0
168,417,4.0
168,493,4.0
168,538,3.0
168,540,2.0
168,750,5.0
168,1073,5.0
168,1079,4.0
168,1092,3.0
168,1097,4.0
168,1136,4.0
168,1198,5.0
169,60,1.5
169,527,5.0
169,2424,4.0
169,2571,5.0
169,2962,3.0
169,4306,5.0
169,5903,4.0
169,6378,5.0
169,7163,5.0
169,8368,3.0
169,8636,4.0
169,8665,5.0
169,8970,5.0
170,616,2.0
170,1240,3.0
170,1272,3.0
170,1299,3.5
170,1682,3.0
170,1962,1.5
170,2078,2.0
170,2355,2.5
171,16,5.0
171,47,4.0
171,110,5.0
171,785,5.0
171,1093,3.0
171,1179,3.0
171,1466,4.0
171,2231,4.0
171,2686,4.0
171,2707,4.0
171,2858,5.0
172,107,5.0
172,377,3.0
172,527,4.0
173,647,4.0
173,733,5.0
173,736,4.0
173,852,5.0
173,1003,3.0
173,1073,4.0
173,1542,5.0
173,1591,3.0
174,172,2.0
174,342,2.5
174,552,4.0
174,1380,4.5
174,2302,2.5
174,3751,3.0
175,47,4.0
175,107,4.0
175,647,3.0
175,1097,4.0
175,1198,4.0
175,1207,4.0
175,1242,4.0
175,1479,3.0
175,1537,4.0
175,1688,4.0
175,1704,5.0
175,1721,3.0
175,1784,4.0
175,1968,4.0
175,2125,4.0
175,2324,4.0
175,2424,2.0
175,2571,5.0
175,2858,4.0
175,2918,4.0
175,2953,2.0
175,4054,4.0
175,4306,4.0
175,5679,2.0
175,6157,3.0
176,2,3.0
176,344,2.0
176,1198,3.0
176,1380,3.0
176,1381,1.5
176,1566,3.5
176,1682,3.0
176,1721,2.0
176,2078,2.0
176,2096,2.0
176,2617,1.5
176,2683,1.0
176,3752,0.5
176,3997,1.0
176,4306,3.5
176,5064,2.5
176,5445,3.5
176,5618,4.0
176,5690,3.0
176,5903,3.5
176,6287,1.5
176,6378,3.5
176,7147,4.0
176,7438,3.5
176,8368,3.5
176,8970,3.5
176,8972,3.0
177,2,5.0
177,6,5.0
177,47,5.0
177,107,3.0
177,111,4.0
177,161,4.0
177,164,4.0
177,172,4.0
177,225,3.0
177,230,4.0
177,256,3.0
177,293,5.0
177,316,4.0
177,377,4.0
177,504,3.0
177,540,3.0
177,610,5.0
177,733,4.0
177,736,4.0
177,741,4.0
177,748,3.0
177,786,4.0
177,839,3.0
177,861,4.0
177,891,3.0
177,1080,5.0
177,1089,5.0
177,1092,5.0
177,1127,5.0
177,1136,5.0
177,1240,5.0
177,1343,3.0
177,1422,3.0
177,1459,1.0
177,1488,2.0
177,1552,5.0
177,1591,3.0
177,1625,5.0
177,1722,5.0
177,1792,5.0
177,1968,5.0
177,2011,4.0
177,2012,4.0
177,2046,4.0
177,2094,4.0
177,2107,3.0
177,2273,5.0
177,2288,4.0
178,110,3.5
178,111,4.5
178,293,3.5
178,551,3.5
178,750,3.0
178,1073,4.0
178,1080,4.0
178,1120,4.0
178,1198,5.0
178,1221,4.5
178,1247,3.5
178,1262,5.0
178,1265,4.0
178,1269,2.0
178,1282,4.0
178,1682,4.0
178,1704,3.5
178,1954,4.0
178,2078,4.0
178,2096,3.5
178,2329,4.0
178,2571,3.0
178,3089,2.5
178,3168,3.5
178,3552,2.5
178,4262,2.5
178,7158,4.0
179,1682,3.0
179,4306,2.5
179,6377,4.0
179,7361,3.5
179,7451,4.5
179,8368,5.0
179,8665,2.5
179,8972,4.0
180,527,4.0
180,1073,5.0
180,1127,4.0
180,1265,5.0
180,2013,3.0
180,2581,4.0
181,435,3.5
181,733,4.0
181,1089,5.0
181,1552,3.0
181,1625,3.5
181,2302,5.0
181,2329,5.0
181,5418,4.5
181,5445,4.0
181,7438,5.0
182,2,5.0
182,21,3.0
182,60,4.0
182,110,5.0
182,195,4.0
182,208,4.0
182,225,4.0
182,237,3.0
182,238,4.0
182,265,3.0
182,270,5.0
182,342,3.0
182,344,1.0
182,351,5.0
182,377,4.0
182,410,3.0
182,455,3.0
182,529,3.0
182,616,5.0
182,647,5.0
182,719,4.0
182,733,5.0
182,736,5.0
182,765,5.0
182,852,4.0
182,1073,2.0
183,47,5.0
183,345,4.0
183,1089,5.0
183,1136,4.0
183,1247,3.0
183,1952,3.0
183,1961,5.0
183,2360,5.0
183,2692,5.0
183,2959,5.0
183,3751,3.0
183,3821,1.0
184,161,3.0
184,175,4.0
184,256,2.0
184,377,4.0
185,2,4.0
185,24,4.0
185,110,4.0
185,172,2.0
185,316,4.0
185,527,5.0
185,551,4.0
185,720,4.0
185,741,5.0
185,750,4.0
185,1009,4.0
185,1073,4.0
185,1079,4.0
185,1097,4.0
185,1136,4.0
185,1242,4.0
185,1265,3.0
185,1282,3.0
185,1307,3.0
185,1544,2.0
185,1566,3.0
185,1641,4.0
185,1784,2.0
185,1916,4.0
185,1967,3.0
185,2011,4.0
185,2012,4.0
185,2078,3.0
185,2091,3.0
185,2094,3.0
185,2096,3.0
185,2128,2.0
185,2324,5.0
185,2355,5.0
185,2359,3.0
185,2571,5.0
185,2686,4.0
185,2692,5.0
185,2761,4.0
185,2858,5.0
185,3255,3.0
185,3545,2.0
185,3911,4.0
185,4306,4.0
185,4366,3.0
186,1385,2.5
186,2329,4.0
186,2959,4.5
186,3578,4.0
186,4306,4.0
186,5618,4.5
186,7361,3.0
187,2,3.0
187,16,4.0
187,344,3.0
187,367,3.5
187,410,4.0
187,551,4.0
187,724,4.0
187,1015,3.5
187,1060,4.0
187,1073,4.0
187,1089,4.0
187,1097,3.5
187,1380,3.5
187,1673,5.0
187,1682,4.5
187,1704,5.0
187,1721,4.0
187,1895,4.5
187,1954,0.5
187,1968,5.0
187,2078,3.5
187,2080,2.5
187,2085,5.0
187,2096,3.5
187,2124,4.0
187,2231,3.5
187,2316,4.0
187,2329,5.0
187,2581,4.0
187,2683,3.5
187,3005,3.5
187,3176,5.0
187,3253,4.0
187,3273,3.0
187,3476,4.0
187,4409,3.0
187,5060,1.0
187,5418,3.5
187,5419,1.5
187,5481,2.5
187,5617,5.0
187,5668,4.0
187,6155,4.5
187,6207,4.0
187,6377,4.0
187,6659,3.0
187,7147,3.5
187,7254,4.5
187,7361,5.0
187,7438,3.0
187,7451,5.0
187,7541,3.0
187,7624,4.0
187,8368,3.5
187,8636,3.5
187,8970,3.5
188,2,4.0
188,10,4.0
188,24,4.0
188,47,3.0
188,60,4.0
188,110,5.0
188,158,3.0
188,173,3.0
188,253,3.0
188,312,4.0
188,316,2.0
188,344,4.0
188,367,3.0
188,377,3.0
188,410,3.0
188,435,3.0
188,527,5.0
188,551,3.0
188,586,4.0
188,736,4.0
188,867,3.0
188,1012,4.0
188,1019,3.0
189,253,2.0
189,736,2.0
189,737,1.0
189,785,4.0
189,913,3.0
189,1090,5.0
189,1127,4.0
189,1623,3.0
189,1625,5.0
189,1959,1.0
189,2302,2.0
189,2316,1.0
189,2369,1.0
189,2571,5.0
189,2581,2.0
189,2672,2.0
189,2683,5.0
189,2686,3.0
189,2692,5.0
189,2706,5.0
189,2707,3.0
189,2722,3.0
189,2840,3.0
189,2858,4.0
189,2882,1.0
189,2959,3.0
189,3005,2.0
189,3016,3.0
189,3147,2.0
189,3148,4.0
189,3176,4.0
189,3179,1.0
189,3273,3.0
189,3298,3.0
189,3452,2.0
189,3476,5.0
189,3578,5.0
189,3706,5.0
189,3717,2.0
189,3751,1.0
189,3752,4.0
189,3809,3.0
189,3810,1.0
190,785,5.0
190,1097,5.0
190,2070,4.0
190,2390,4.0
190,2600,3.0
190,2629,3.0
190,2683,3.0
190,2692,5.0
190,2858,4.0
190,3298,3.0
191,10,2.0
191,47,3.0
191,110,3.0
191,161,4.0
191,208,3.0
191,344,1.0
192,2,4.0
192,44,3.0
192,47,3.0
192,158,3.0
192,208,2.0
192,316,3.0
192,344,4.0
192,367,3.0
192,377,3.0
192,455,3.0
192,527,5.0
192,551,1.0
192,736,3.0
193,957,4.0
193,1188,4.0
193,1221,5.0
193,1240,4.0
193,1265,4.0
193,1641,5.0
193,1680,5.0
193,2109,4.0
193,2145,4.0
193,2302,4.0
193,2359,5.0
193,2683,5.0
193,3063,5.0
193,3148,4.0
193,3179,4.0
193,3418,5.0
193,3552,5.0
194,110,4.0
194,158,3.0
194,173,3.0
194,204,4.0
194,225,4.0
194,253,3.0
194,316,4.0
194,344,3.0
194,367,4.0
194,377,3.0
194,551,3.0
194,736,4.0
195,60,2.0
195,110,3.0
195,164,4.0
195,208,1.0
195,377,3.0
195,443,2.0
195,527,4.0
195,724,2.0
195,736,2.0
195,905,5.0
195,913,5.0
195,954,4.0
195,971,3.0
195,1012,3.0
195,1019,4.0
195,1080,3.0
195,1081,3.0
195,1084,4.0
195,1085,4.0
195,1090,3.0
195,1093,4.0
195,1097,3.0
195,1125,1.0
195,1136,3.0
195,1179,4.0
195,1198,3.0
195,1207,4.0
195,1228,2.0
195,1231,3.0
195,1240,3.0
195,1242,2.0
195,1247,4.0
195,1262,4.0
195,1265,2.0
195,1282,5.0
195,1292,2.0
195,1307,3.0
195,1370,1.0
195,1380,3.0
195,1393,3.0
195,1552,2.0
195,1641,2.0
195,1702,2.0
195,1772,4.0
195,1950,2.0
195,1954,1.0
195,1962,3.0
195,2043,5.0
195,2070,3.0
195,2094,2.0
195,2109,3.0
195,2111,2.0
195,2112,3.0
195,2124,3.0
195,2134,2.0
195,2135,3.0
195,2186,5.0
195,2288,3.0
195,2302,3.0
195,2312,3.0
195,2313,3.0
195,2405,1.0
195,2412,1.0
195,2423,2.0
195,2476,2.0
195,2528,3.0
195,2617,3.0
195,2641,2.0
195,2722,1.0
195,2728,3.0
195,2779,3.0
195,2858,4.0
195,2872,4.0
195,2915,2.0
195,2917,4.0
195,2929,3.0
195,2946,2.0
195,2947,3.0
195,2995,2.0
195,3019,4.0
195,3061,3.0
195,3077,4.0
195,3147,3.0
195,3196,3.0
195,3197,3.0
195,3253,1.0
195,3255,2.0
195,3257,3.0
195,3341,4.0
195,3363,3.0
195,3424,1.0
195,3527,3.0
195,3552,2.0
195,3578,5.0
195,3699,2.0
195,3705,1.0
195,3717,1.0
195,3735,3.0
195,3742,3.0
195,3751,3.0
195,3754,3.0
195,3873,3.0
195,3972,2.0
195,3978,2.0
195,3986,2.0
195,3987,3.0
195,3998,2.0
195,4037,4.0
195,4041,2.0
195,5060,3.0
196,265,5.0
196,1081,5.0
196,2076,4.0
196,2424,4.0
196,2840,4.0
196,2858,5.0
196,2949,5.0
196,3082,5.0
196,3324,2.0
196,3354,3.0
196,3481,4.0
196,3483,3.0
196,3484,3.0
196,3552,4.0
196,3572,1.0
196,3578,4.0
196,3591,4.0
196,3633,4.0
196,3681,3.0
196,3684,4.0
196,3699,5.0
197,316,3.0
197,610,5.0
197,750,4.0
197,1009,5.0
197,1019,3.0
197,1240,5.0
197,1702,5.0
197,2094,5.0
197,2872,5.0
197,3466,3.0
198,1077,4.0
198,1089,2.0
198,1198,2.0
198,1204,4.0
198,1221,5.0
198,2108,5.0
198,2692,4.0
198,2858,5.0
198,3147,3.5
198,3176,1.5
198,3481,4.5
198,3911,3.0
198,4306,4.0
198,5446,4.0
198,6296,3.0
199,6,4.5
199,16,4.0
199,44,4.0
199,47,4.5
199,110,4.5
199,111,4.0
199,173,4.0
199,293,4.5
199,316,4.0
199,527,4.5
199,1080,5.0
199,1127,4.0
199,1136,5.0
199,1198,3.5
199,1240,4.0
199,1265,4.0
199,1544,3.0
199,1587,4.0
199,1625,4.0
199,1682,4.0
199,1704,4.5
199,1722,3.0
199,2011,4.0
199,2012,4.0
199,2231,4.0
199,2542,4.0
199,2571,5.0
199,2858,4.0
199,2959,5.0
199,3147,4.5
199,3300,4.0
199,3499,4.0
199,3527,4.0
199,3578,4.0
199,4553,3.5
199,5171,3.0
199,5418,4.0
199,5445,3.5
199,5903,3.5
199,5954,3.5
199,6188,4.0
199,6378,3.5
199,6731,3.0
199,6870,3.5
199,6996,3.0
199,7001,4.0
199,7254,4.0
199,7282,0.5
199,7438,3.5
199,7458,4.0
199,8636,1.5
199,8665,4.0
200,2,3.5
200,293,4.5
200,367,3.0
200,377,3.5
200,527,4.5
200,586,3.5
200,1080,0.5
200,1092,4.0
200,1097,3.0
200,1307,4.0
200,1380,2.5
200,1544,3.0
200,1625,5.0
200,1682,5.0
200,1702,3.0
200,1721,2.0
200,1954,4.0
200,2011,4.5
200,2012,4.0
200,2403,2.5
200,2420,3.5
200,2427,3.0
200,2471,4.0
200,2687,1.5
200,2706,1.5
200,2953,2.5
200,2959,4.0
200,3717,3.0
200,4052,3.0
200,4306,4.5
200,5445,4.5
200,5809,1.0
200,5872,3.5
200,6373,4.0
200,6377,4.5
200,6378,4.0
200,7361,3.5
200,8665,4.5
201,6,5.0
201,47,5.0
201,110,5.0
201,293,5.0
201,316,4.0
201,377,4.0
201,416,4.0
201,527,4.0
201,736,4.0
201,741,5.0
201,1101,5.0
201,1136,5.0
201,1198,5.0
201,2302,4.0
201,2329,4.0
201,2420,3.0
201,2687,4.0
201,2950,4.0
201,5903,4.0
201,5949,3.0
201,7147,5.0
201,7361,5.0
201,7458,4.0
201,8368,5.0
201,8636,4.0
201,8665,4.0
201,8836,3.0
201,8970,4.0
202,1019,4.0
202,1097,4.0
202,1127,5.0
202,1333,4.0
202,1461,4.0
202,1587,4.0
202,1968,4.0
202,1998,3.0
202,2011,4.0
202,2393,3.0
202,2423,4.0
202,2683,3.0
202,2795,5.0
202,4042,4.0
202,4317,3.0
202,4915,3.0
202,5139,4.0
202,5540,4.0
203,750,4.5
203,913,4.0
203,934,2.5
203,1049,3.5
203,1221,4.5
203,1245,4.0
203,2085,2.0
203,2707,3.5
203,4235,4.0
204,16,4.0
204,1086,2.5
204,1247,4.5
204,1370,2.5
204,1682,4.0
204,4306,3.5
204,4531,0.5
204,8754,5.0
205,10,3.5
205,47,4.5
205,720,1.0
205,741,4.5
205,1198,3.5
205,1221,3.5
205,2571,2.5
205,2947,2.5
205,2959,3.0
205,5418,3.0
205,5618,5.0
205,7090,4.0
205,8368,3.0
206,1081,2.0
206,1097,4.0
206,1198,4.0
206,1231,4.0
206,1297,3.0
206,1299,4.0
206,1307,3.0
206,1587,3.0
206,1876,3.0
206,1961,4.0
206,1962,3.0
206,1968,5.0
206,1994,3.0
206,2011,3.0
207,24,0.5
207,44,0.5
207,256,3.0
207,1275,0.5
207,1343,5.0
207,2085,0.5
208,16,4.0
208,1232,2.0
208,1247,4.5
208,2060,3.5
208,2858,5.0
208,2959,4.0
208,3246,4.0
208,3484,3.0
208,6763,2.5
208,7361,4.0
209,172,2.0
209,435,2.0
209,552,3.0
210,16,2.5
210,376,2.5
210,435,3.0
210,1136,3.0
210,1307,2.5
210,1993,2.0
210,2355,3.5
211,110,5.0
211,527,5.0
211,627,4.0
211,647,4.0
211,685,4.0
211,728,4.0
211,733,4.0
211,1207,5.0
211,1390,3.0
211,1393,4.0
211,1479,4.0
211,1625,4.0
212,10,3.5
212,16,4.0
212,44,2.0
212,110,5.0
212,147,2.0
212,158,3.0
212,172,2.0
212,173,1.5
212,253,4.0
212,342,3.5
212,344,1.0
212,345,2.5
212,367,1.0
212,377,4.0
212,435,1.5
212,520,4.0
212,527,5.0
212,551,4.0
212,552,2.5
212,586,2.5
212,736,3.0
212,750,3.5
212,971,4.0
212,991,3.0
212,1012,2.0
212,1073,4.0
212,1080,3.0
212,1089,4.0
212,1090,3.0
212,1092,3.0
212,1101,3.0
212,1204,3.0
212,1207,4.0
212,1240,3.5
212,1247,3.0
212,1265,2.0
212,1282,4.0
212,1370,2.5
212,1380,4.0
212,1393,4.0
212,1466,3.5
212,1544,3.0
212,1566,3.0
212,1673,3.0
212,1682,4.0
212,1721,2.5
212,1784,2.5
212,1873,4.0
212,1954,3.0
212,1959,2.5
212,1961,4.0
212,1962,3.0
212,2011,2.5
212,2012,2.5
212,2080,2.5
212,2085,2.5
212,2118,3.5
212,2125,4.0
212,2134,3.0
212,2145,3.0
212,2273,3.5
212,2278,3.5
212,2302,3.0
212,2324,4.0
212,2329,4.5
212,2359,3.5
212,2413,2.5
212,2420,3.5
212,2424,2.5
212,2427,4.5
212,2542,5.0
212,2571,5.0
212,2581,2.5
212,2617,3.0
212,2641,2.5
212,2683,2.5
212,2687,4.0
212,2692,4.0
212,2706,2.5
212,2728,3.0
212,2819,4.0
212,2858,4.0
212,2915,3.0
212,2918,4.5
212,2953,2.0
212,2959,5.0
212,2995,2.0
212,3005,3.0
212,3079,4.0
212,3104,2.5
212,3147,3.0
212,3148,4.0
212,3168,3.0
212,3176,3.5
212,3179,4.5
212,3246,2.5
212,3253,1.5
212,3257,2.0
212,3269,2.5
212,3273,2.5
212,3354,1.5
212,3418,2.5
212,3421,1.5
212,3452,2.0
212,3578,5.0
212,3717,3.0
212,3752,2.0
212,3809,2.5
212,3967,3.0
212,4041,3.5
212,4299,4.0
212,4388,1.5
212,4427,3.0
212,5014,3.5
212,5015,3.5
212,5064,4.0
212,5134,3.5
212,5266,3.0
212,5400,3.0
212,5481,2.5
212,5679,3.5
212,5872,2.5
212,5903,4.0
212,6157,2.0
212,6297,3.5
212,6378,3.5
212,6662,3.0
212,6763,1.5
212,6870,4.0
212,7147,5.0
212,7164,4.0
212,7438,3.5
212,7451,3.0
212,7454,3.0
212,8368,2.5
212,8533,2.0
212,8636,3.5
212,8661,3.0
212,8665,4.0
212,8860,3.0
212,8970,4.0
213,2,3.0
213,24,2.5
213,47,2.5
213,60,2.0
213,158,3.0
213,172,2.5
213,204,2.5
213,208,4.0
213,256,0.5
213,293,3.0
213,316,4.5
213,344,1.0
213,367,1.0
213,435,1.0
213,586,2.0
213,616,1.5
213,719,2.5
213,724,2.5
213,733,4.0
213,736,4.0
213,741,2.5
213,748,3.5
213,786,4.0
213,1073,1.5
213,1097,2.5
213,1101,2.5
213,1127,2.5
213,1136,1.0
213,1198,3.0
213,1240,3.5
213,1265,2.5
213,1333,2.0
213,1359,1.0
213,1370,3.0
213,1385,3.0
213,1393,1.0
213,1479,3.0
213,1544,4.0
213,1552,4.5
213,1556,1.5
213,1566,4.0
213,1620,3.0
213,1682,2.5
213,1702,3.0
213,1704,4.0
213,1721,2.5
213,1726,3.5
213,1784,2.0
213,1792,4.0
213,1833,3.0
213,1876,2.0
213,1967,1.0
213,2046,2.5
213,2052,3.5
213,2078,2.0
213,2085,2.5
213,2094,2.5
213,2096,2.5
213,2125,3.5
213,2126,1.5
213,2322,3.0
213,2355,1.5
213,2405,2.5
213,2429,2.0
213,2528,2.0
213,2571,4.0
213,2581,2.5
213,2617,4.0
213,2687,2.0
213,2722,2.0
213,2808,2.5
213,2835,3.0
213,2953,1.5
213,3005,2.0
213,3147,2.5
213,3269,2.5
213,3354,2.5
213,3578,2.0
213,3615,3.5
213,3705,3.5
213,3717,3.0
213,3751,1.0
213,3986,1.5
213,4299,3.0
213,4366,4.0
213,4676,2.5
213,4890,1.5
213,5064,4.0
213,5418,4.0
213,5445,3.0
213,5618,2.5
213,6155,3.0
213,6157,3.5
213,6287,1.0
213,6297,2.5
213,6373,1.0
213,6377,2.5
213,6378,4.0
213,6996,2.5
213,7001,2.0
213,7164,3.0
213,7451,2.0
213,7454,3.5
213,7458,2.5
213,8368,3.0
213,8533,2.0
213,8636,4.0
213,8665,2.5
213,8907,1.5
213,8965,3.0
213,8972,4.5
213,8985,2.0
214,47,4.0
214,110,5.0
214,111,5.0
214,265,3.0
214,293,3.0
214,377,2.0
214,455,2.0
214,750,5.0
214,1077,4.0
214,1079,4.0
214,1090,5.0
214,1092,4.0
214,1097,4.0
214,1101,4.0
214,1127,4.0
214,1185,5.0
214,1198,5.0
214,1221,5.0
214,1231,4.0
214,1240,4.0
214,1242,3.0
214,1262,5.0
214,1299,5.0
214,1307,4.0
214,1343,5.0
214,1704,5.0
214,1722,3.0
214,1954,5.0
214,1961,4.0
214,2076,3.0
214,2078,4.0
214,2094,4.0
214,2278,5.0
214,2376,3.0
214,2692,5.0
214,2819,4.0
214,2915,3.0
214,2917,4.0
214,2918,5.0
214,2919,4.0
214,2984,5.0
214,3032,4.0
214,3071,5.0
214,3147,4.0
214,3176,5.0
214,3219,4.0
214,3418,5.0
214,3424,5.0
214,3452,2.0
214,3527,5.0
214,3552,3.0
214,3578,5.0
214,3653,4.0
214,3821,2.0
214,4041,3.0
215,6,3.0
215,111,4.0
215,265,5.0
215,376,4.0
215,527,4.0
215,750,5.0
215,852,3.0
215,913,5.0
215,1073,3.0
215,1077,5.0
215,1079,3.0
215,1084,4.0
215,1085,4.0
215,1086,5.0
215,1136,4.0
215,1198,3.0
215,1207,4.0
215,1221,4.0
215,1247,4.0
215,1393,4.0
215,1479,4.0
216,47,5.0
216,293,4.0
216,345,4.0
216,551,5.0
216,1198,5.0
216,1207,4.0
216,1262,4.5
216,1282,4.0
216,1307,3.5
216,1682,5.0
216,1704,5.0
216,1968,5.0
216,2571,4.5
216,2617,3.5
216,2858,5.0
216,2918,5.0
216,3421,4.0
216,3481,4.5
216,3751,3.5
216,3950,4.5
216,4326,4.0
216,5445,4.0
216,6377,5.0
216,6620,4.0
216,6870,4.0
216,7147,5.0
216,7361,5.0
216,7438,4.5
216,8533,2.5
216,8636,4.0
217,110,4.0
217,1101,4.5
217,2423,5.0
217,2706,5.0
217,2795,5.0
217,2918,5.0
217,2948,4.0
217,3098,4.5
217,3147,3.0
217,3421,5.0
217,3552,5.0
217,3578,4.0
217,4102,5.0
217,5500,4.5
217,7569,4.0
218,2,2.5
218,750,5.0
218,1136,4.0
218,1198,4.0
218,2186,4.0
218,2683,3.0
218,2918,4.5
218,5618,5.0
219,11,4.0
219,16,2.0
219,47,4.0
219,344,4.0
219,367,4.0
219,377,4.0
219,527,4.0
219,785,4.0
219,1060,5.0
219,1073,4.0
219,1079,3.0
219,1080,4.0
219,1089,5.0
219,1093,3.0
219,1240,3.0
219,1265,5.0
219,1307,3.0
219,1682,5.0
219,1839,3.0
219,2011,4.0
219,2012,3.0
219,2060,4.0
219,2429,3.0
219,2447,4.0
219,2581,3.0
219,2692,5.0
219,2706,4.0
219,2875,1.0
219,2918,4.0
219,3253,3.0
219,3255,3.0
219,3752,4.0
219,3998,3.0
219,4306,3.5
220,16,5.0
220,208,2.0
220,293,5.0
220,345,4.0
220,367,4.0
220,377,3.0
220,537,1.0
220,586,1.0
220,750,4.0
220,1079,4.0
220,1089,4.0
220,1090,5.0
220,1092,2.0
220,1204,5.0
220,1221,5.0
220,1245,4.0
220,1247,5.0
220,1265,4.0
220,1307,5.0
220,1333,4.0
220,1357,5.0
220,1380,2.0
220,1393,3.0
220,1554,1.0
220,1641,5.0
220,1680,4.0
220,1682,3.0
220,1702,1.0
220,1721,3.0
220,1795,4.0
220,1961,4.0
220,2110,3.0
220,2111,4.0
220,2186,3.0
220,2390,5.0
220,2542,5.0
220,2569,4.0
220,2571,5.0
220,2600,2.0
220,2617,1.0
220,2686,4.0
220,2706,2.0
220,2948,3.0
220,2959,4.0
220,2995,1.0
220,3082,3.0
220,3083,3.0
220,3147,4.0
220,3148,4.0
220,3176,4.0
220,3179,3.0
220,3249,3.0
220,3269,2.0
220,3274,3.0
220,3363,4.0
220,3418,4.0
220,3481,5.0
220,3566,3.0
220,3578,3.0
220,3683,4.0
220,3751,5.0
220,3911,2.0
220,3919,1.0
220,4008,4.0
220,4017,4.0
220,4052,2.0
220,4306,4.0
220,4740,2.0
221,16,3.0
221,172,2.5
221,1101,3.0
221,2012,3.5
222,935,4.0
222,946,4.0
222,1019,4.0
222,1097,4.0
222,2080,3.0
222,3199,5.0
222,3456,5.0
222,3538,4.0
222,3540,4.0
222,3566,5.0
222,3567,2.0
222,3578,4.0
222,3594,4.0
222,3653,4.0
222,3683,5.0
222,3684,5.0
222,3699,4.0
222,3706,5.0
222,3716,3.0
222,3734,4.0
222,3735,5.0
223,6,4.0
223,86,5.0
223,376,3.0
223,733,5.0
223,736,3.0
223,786,5.0
223,1073,4.0
223,1359,2.0
223,1393,5.0
224,2,4.0
224,6,5.0
224,10,3.0
224,16,5.0
224,21,4.0
224,47,4.0
224,110,5.0
224,173,4.0
224,253,4.0
224,265,4.0
224,452,4.0
224,627,4.0
225,47,5.0
225,208,4.0
225,253,5.0
225,316,4.0
225,344,4.0
225,367,5.0
225,410,3.0
225,724,4.0
226,3633,3.0
226,4340,2.5
226,8533,4.0
226,8972,4.0
227,2273,4.0
227,2306,4.0
227,2316,4.0
