userId,movieId,rating,timestamp
185,4366,3.0,1003523848
186,1385,2.5,1295458745
186,2329,4.0,1295459628
186,2571,5.0,1295459287
186,2959,4.5,1295459572
186,5618,4.5,1295459618
187,2,3.0,1237164142
187,147,4.0,1241388228
187,175,4.0,1233459044
187,367,3.5,1228072720
187,410,4.0,1230417209
187,586,3.5,1228073327
187,724,4.0,1228071645
187,1015,3.5,1237164038
187,1073,4.0,1228072744
187,1089,4.0,1228072453
187,1097,3.5,1228072722
187,1380,3.5,1237163986
187,1682,4.5,1233458808
187,1704,5.0,1228072924
187,1721,4.0,1228072729
187,1895,4.5,1241388065
187,1954,0.5,1230417281
187,1968,5.0,1230361003
187,2085,5.0,1241388033
187,2096,3.5,1241415892
187,2124,4.0,1228073393
187,2181,4.0,1241416624
187,2231,3.5,1230360941
187,2316,4.0,1228071918
187,2329,5.0,1228072229
187,2706,5.0,1233516195
187,2858,5.0,1228072224
187,3005,3.5,1241388583
187,3176,5.0,1228073376
187,3253,4.0,1230417315
187,3273,3.0,1241388448
187,3476,4.0,1233449981
187,4409,3.0,1259371717
187,5060,1.0,1230417287
187,5418,3.5,1233516041
187,5481,2.5,1228083856
187,5617,5.0,1230362022
187,5668,4.0,1241388524
187,6155,4.5,1237164054
187,6188,4.5,1241225062
187,6207,4.0,1233449667
187,6377,4.0,1230360827
187,6659,3.0,1241388708
187,7147,3.5,1230362003
187,7254,4.5,1237159957
187,7438,3.0,1230360841
187,7451,5.0,1237162301
187,7541,3.0,1237162916
187,7624,4.0,1233449116
187,8636,3.5,1228073344
187,8970,3.5,1230361472
188,2,4.0,841064145
188,10,4.0,841063568
188,24,4.0,841064046
188,60,4.0,841064073
188,93,3.0,841064610
188,110,5.0,841063586
188,158,3.0,841064649
188,208,2.0,841063568
188,253,3.0,841063568
188,312,4.0,841064943
188,316,2.0,841063527
188,344,4.0,841063511
188,367,3.0,841063623
188,377,3.0,841063623
188,410,3.0,841063606
188,435,3.0,841063691
188,527,5.0,841063691
188,551,3.0,841064601
188,586,4.0,841063654
188,733,4.0,841063996
188,867,3.0,841064894
188,1009,3.0,841065073
188,1019,3.0,841065015
189,253,2.0,968094991
189,736,2.0,968095141
189,737,1.0,968095281
189,913,3.0,968093184
189,1090,5.0,968094780
189,1127,4.0,968092747
189,1623,3.0,968093403
189,2316,1.0,968092318
189,2355,1.0,968092883
189,2369,1.0,968092913
189,2571,5.0,968092611
189,2574,1.0,968093248
189,2581,2.0,968093248
189,2672,2.0,968093385
189,2676,3.0,968093150
189,2686,3.0,968093299
189,2692,5.0,968093299
189,2706,5.0,968092747
189,2707,3.0,968092795
189,2722,3.0,968092913
189,2806,2.0,968093358
189,2840,3.0,968093358
189,2858,4.0,968092747
189,2959,3.0,968092976
189,2995,1.0,968093085
189,3016,3.0,968092913
189,3147,2.0,968094603
189,3176,4.0,968093358
189,3273,3.0,968093332
189,3298,3.0,968092827
189,3452,2.0,968094632
189,3476,5.0,968092592
189,3578,5.0,968093085
189,3717,2.0,968093085
189,3751,1.0,968093525
189,3752,4.0,968093184
189,3809,3.0,968095015
189,3810,1.0,968095049
190,785,5.0,975694561
190,2070,4.0,975693108
190,2390,4.0,975694648
190,2585,4.0,975694648
190,2600,3.0,975695345
190,2629,3.0,975694648
190,2686,5.0,975695042
190,2692,5.0,975695150
190,2858,4.0,975693291
191,47,3.0,839925667
191,110,3.0,839925631
191,161,4.0,839925587
191,208,3.0,839925608
192,2,4.0,843634025
192,47,3.0,843633842
192,208,2.0,843633809
192,237,5.0,843634187
192,344,4.0,843633649
192,367,3.0,843633842
192,455,3.0,843634419
192,527,5.0,843633946
192,551,1.0,843634056
192,586,5.0,843633899
192,736,3.0,843634105
193,111,5.0,971215659
193,527,5.0,971217447
193,957,4.0,971215907
193,1179,4.0,971217769
193,1188,4.0,971216056
193,1247,5.0,971215849
193,1265,4.0,971216007
193,1641,5.0,971216217
193,1680,5.0,971217748
193,2145,4.0,971216703
193,2302,4.0,971216077
193,2359,5.0,971216187
193,2683,5.0,971216337
193,2858,4.0,971217498
193,3063,5.0,971216432
193,3148,4.0,971215875
193,3179,4.0,971215478
193,3552,5.0,971216579
193,3809,5.0,971216115
194,44,3.0,848098576
194,208,3.0,848098284
194,225,4.0,848098405
194,253,3.0,848098310
194,316,4.0,848098235
194,344,3.0,848098205
194,367,4.0,848098339
194,377,3.0,848098339
194,527,5.0,848098383
194,736,4.0,848098500
195,60,2.0,975416589
195,110,3.0,975417183
195,208,1.0,975419204
195,330,1.0,976288108
195,377,3.0,975417396
195,527,4.0,977725070
195,736,2.0,975419080
195,905,5.0,976288064
195,913,5.0,975416305
195,954,4.0,977755609
195,971,3.0,977754744
195,1012,3.0,977754812
195,1019,4.0,975416496
195,1073,3.0,975416496
195,1080,3.0,976288189
195,1081,3.0,976289149
195,1084,4.0,977723994
195,1085,4.0,975763311
195,1093,4.0,978700656
195,1097,3.0,975416496
195,1101,2.0,975418661
195,1125,1.0,976289451
195,1136,3.0,976287996
195,1221,5.0,975416836
195,1228,2.0,977743531
195,1231,3.0,977754695
195,1240,3.0,975417022
195,1242,2.0,975416922
195,1247,4.0,977743492
195,1272,4.0,977754744
195,1282,5.0,975748393
195,1292,2.0,976288189
195,1307,3.0,976288703
195,1370,1.0,975417321
195,1380,3.0,978700656
195,1393,3.0,977750746
195,1552,2.0,975418810
195,1641,2.0,976288992
195,1702,2.0,975416664
195,1950,2.0,977750706
195,1954,1.0,975417247
195,1961,5.0,975415133
195,1962,3.0,977755609
195,2043,5.0,975416643
195,2070,3.0,977755165
195,2111,2.0,976289269
195,2112,3.0,977724281
195,2124,3.0,976288882
195,2134,2.0,976289485
195,2135,3.0,978700681
195,2186,5.0,975416305
195,2302,3.0,976289241
195,2312,3.0,977755569
195,2313,3.0,977755058
195,2355,4.0,975748393
195,2359,3.0,976288743
195,2376,3.0,975418941
195,2405,1.0,975419141
195,2412,1.0,975419448
195,2528,3.0,975418661
195,2617,3.0,975418661
195,2641,2.0,975418855
195,2706,2.0,976289451
195,2722,1.0,975419049
195,2728,3.0,977743492
195,2779,3.0,976289451
195,2872,4.0,975416545
195,2915,2.0,976288779
195,2917,4.0,977723994
195,2918,1.0,976289027
195,2929,3.0,977755165
195,2946,2.0,976289241
195,2995,2.0,978700402
195,3019,4.0,977724034
195,3068,4.0,977743492
195,3077,4.0,977724675
195,3098,3.0,977750746
195,3104,4.0,975417146
195,3147,3.0,977754632
195,3196,3.0,977743706
195,3197,3.0,975417321
195,3253,1.0,976289118
195,3255,2.0,976289402
195,3257,3.0,975419327
195,3307,3.0,976288064
195,3341,4.0,976288550
195,3363,3.0,976288703
195,3421,4.0,976288743
195,3424,1.0,976288965
195,3481,3.0,976288703
195,3527,3.0,975417105
195,3552,2.0,976289373
195,3578,5.0,975417146
195,3699,2.0,975763348
195,3705,1.0,975419431
195,3717,1.0,977724346
195,3735,3.0,977723922
195,3742,3.0,977743492
195,3744,1.0,977724206
195,3751,3.0,975748444
195,3754,3.0,975763148
195,3873,3.0,976289064
195,3972,2.0,978700114
195,3978,2.0,978700170
195,3986,2.0,978700199
195,3987,3.0,978700170
195,3998,2.0,978700170
195,4037,4.0,977723884
195,4041,2.0,977743741
196,265,5.0,959223757
196,1081,5.0,959223885
196,1127,4.0,959223666
196,1959,4.0,959223757
196,2076,4.0,959223689
196,2424,4.0,958511618
196,2840,4.0,959223973
196,2858,5.0,959224230
196,2882,3.0,959224001
196,2949,5.0,959223666
196,3082,5.0,959223885
196,3324,2.0,958511979
196,3354,3.0,958511889
196,3481,4.0,958511738
196,3483,3.0,958511889
196,3484,3.0,958511826
196,3534,4.0,958511777
196,3552,4.0,959223827
196,3572,1.0,959224101
196,3578,4.0,958511777
196,3591,4.0,959223885
196,3594,4.0,958511950
196,3681,3.0,959223271
196,3684,4.0,959223271
196,3699,5.0,959223469
196,3705,4.0,959223213
196,3706,3.0,959223183
197,295,2.0,975428980
197,316,3.0,975429524
197,367,3.0,975429132
197,750,4.0,975429317
197,1009,5.0,975429192
197,1019,3.0,975429133
197,1702,5.0,975429234
197,2094,5.0,975429568
197,2528,3.0,975429453
197,2571,5.0,975429292
197,3466,3.0,975429133
197,3877,4.0,975429248
198,1077,4.0,1068822270
198,1089,2.0,1068822632
198,1198,2.0,1068823363
198,1204,4.0,1068822127
198,1221,5.0,1068822896
198,2108,5.0,1068822240
198,2692,4.0,1068823224
198,2858,5.0,1068822860
198,3147,3.5,1068822174
198,3176,1.5,1068822131
198,3246,3.5,1068823036
198,3481,4.5,1068822123
198,3911,3.0,1068823004
198,4306,4.0,1068822156
198,5446,4.0,1068822788
198,5902,5.0,1068822875
198,6296,3.0,1068822990
199,6,4.5,1398939340
199,10,2.5,1214653475
199,16,4.0,1229897881
199,44,4.0,1302655511
199,47,4.5,1252353822
199,111,4.0,1214913146
199,316,4.0,1214914498
199,527,4.5,1403615210
199,1080,5.0,1214913125
199,1127,4.0,1214915966
199,1136,5.0,1214912843
199,1198,3.5,1214912760
199,1240,4.0,1214669116
199,1265,4.0,1309387643
199,1544,3.0,1214914617
199,1587,4.0,1214652969
199,1625,4.0,1309386792
199,1682,4.0,1309387364
199,1704,4.5,1309733045
199,1722,3.0,1214652862
199,2012,4.0,1214914528
199,2231,4.0,1309919881
199,2288,5.0,1240236366
199,2329,3.0,1246110925
199,2542,4.0,1309697035
199,2571,5.0,1240236348
199,2959,5.0,1214654080
199,3300,4.0,1242942801
199,3499,4.0,1302678956
199,3527,4.0,1214668996
199,3578,4.0,1228445210
199,3986,2.5,1214653104
199,4105,3.5,1214654864
199,5418,4.0,1246111634
199,5445,3.5,1214916646
199,5903,3.5,1214654473
199,5954,3.5,1252359427
199,6378,3.5,1214654560
199,7001,4.0,1304732372
199,7254,4.0,1214669181
199,7282,0.5,1214653717
199,7458,4.0,1252274571
199,8636,1.5,1242925370
199,8665,4.0,1309734946
200,110,3.5,1438019199
200,293,4.5,1437933335
200,367,3.0,1457721047
200,527,4.5,1437933687
200,1080,0.5,1438020533
200,1092,4.0,1438023365
200,1097,3.0,1438026859
200,1265,4.5,1437933144
200,1307,4.0,1437934016
200,1380,2.5,1438023863
200,1544,3.0,1438019687
200,1682,5.0,1437933004
200,1702,3.0,1438019694
200,1954,4.0,1437934482
200,2011,4.5,1437933259
200,2012,4.0,1437933265
200,2403,2.5,1438024000
200,2420,3.5,1438025534
200,2471,4.0,1437934384
200,2571,5.0,1437932708
200,2687,1.5,1438022681
200,2706,1.5,1438020327
200,2953,2.5,1438019988
200,3717,3.0,1438021228
200,4052,3.0,1438019663
200,4306,4.5,1437933791
200,5418,4.5,1437933310
200,5445,4.5,1437933525
200,5679,1.5,1438020284
200,5809,1.0,1438024335
200,6377,4.5,1437934861
200,6378,4.0,1437934457
200,7361,3.5,1438019343
200,8665,4.5,1437933321
201,47,5.0,1110497364
201,110,5.0,1110497333
201,293,5.0,1110421608
201,316,4.0,1110498205
201,377,4.0,1110497383
201,416,4.0,1110497838
201,527,4.0,1110498225
201,736,4.0,1110498266
201,741,5.0,1110497595
201,1101,5.0,1110421653
201,1136,5.0,1110498354
201,1198,5.0,1110421783
201,2302,4.0,1110498147
201,2329,4.0,1110421801
201,2355,5.0,1110498383
201,2950,4.0,1110497834
201,4306,5.0,1110421227
201,5903,4.0,1110498246
201,7147,5.0,1110497183
201,7458,4.0,1110421715
201,8600,4.0,1110421679
201,8636,4.0,1110421548
201,8665,4.0,1110498238
201,8860,4.0,1110421724
201,8970,4.0,1110498198
202,1019,4.0,1046145229
202,1097,4.0,1046144125
202,1127,5.0,1046145496
202,1968,4.0,1046146002
202,1998,3.0,1046146457
202,2012,4.0,1046145766
202,2124,3.0,1046145518
202,2393,3.0,1046144576
202,2423,4.0,1046144340
202,2683,3.0,1046145724
202,4008,4.0,1046145972
202,4042,4.0,1046145571
202,4317,3.0,1046144468
202,4767,2.0,1046145496
202,4915,3.0,1046145833
202,5139,4.0,1046145782
202,5540,4.0,1046146122
202,5872,3.0,1046146311
203,750,4.5,1226322072
203,913,4.0,1226321449
203,934,2.5,1226321225
203,1049,3.5,1226321147
203,1221,4.5,1226322074
203,1245,4.0,1226321604
203,1248,3.5,1226321950
203,1556,2.5,1226321160
203,2085,2.0,1226321078
203,2707,3.5,1226321071
203,3298,2.5,1226321194
203,4235,4.0,1226321209
203,5015,3.0,1226321171
204,16,4.0,1096531183
204,1086,2.5,1096531463
204,1247,4.5,1096531199
204,1682,4.0,1096531289
204,2011,4.0,1096531232
204,3552,4.0,1096532134
204,4306,3.5,1096531277
204,7438,3.0,1096531444
204,8754,5.0,1096531791
205,10,3.5,1442136824
205,47,4.5,1442137042
205,110,3.0,1442148308
205,741,4.5,1442148537
205,1198,3.5,1442137496
205,1221,3.5,1442137491
205,1240,4.5,1442148604
205,2571,2.5,1442886844
205,2947,2.5,1442890213
205,2959,3.0,1442886871
205,5418,3.0,1442887018
205,5618,5.0,1442886948
205,7090,4.0,1442890239
205,8368,3.0,1442890231
206,1081,2.0,900784430
206,1097,4.0,900784384
206,1198,4.0,900784097
206,1231,4.0,900784282
206,1299,4.0,900784282
206,1587,3.0,900784430
206,1876,3.0,900783718
206,1962,3.0,900784384
206,1968,5.0,900784097
206,1994,3.0,900784209
206,2011,3.0,900784317
207,24,0.5,1258439884
207,44,0.5,1258439788
207,69,5.0,1258440675
207,256,3.0,1258439864
207,1120,3.0,1258439879
207,1343,5.0,1258439849
207,2085,0.5,1258440374
208,16,4.0,1402255126
208,1089,4.0,1402192047
208,1232,2.0,1402191181
208,1247,4.5,1407800396
208,2060,3.5,1402191040
208,2858,5.0,1402511443
208,2959,4.0,1402191626
208,3246,4.0,1402598447
208,3484,3.0,1402598466
208,3499,4.0,1407800441
208,6763,2.5,1407896571
208,7361,4.0,1402192005
209,172,2.0,1265780108
209,435,2.0,1265780046
209,1625,4.0,1265780028
210,16,2.5,1070591352
210,376,2.5,1070591346
210,435,3.0,1070591342
210,852,3.5,1070591382
210,1136,3.0,1070591572
210,1307,2.5,1070591319
210,1370,2.5,1070591373
210,1968,3.5,1070591325
210,1993,2.0,1070591532
210,2355,3.5,1070591338
211,110,5.0,1460811378
211,527,5.0,1460811746
211,627,4.0,1460811735
211,647,4.0,1460811358
211,728,4.0,1460810993
211,1073,5.0,1460811544
211,1207,5.0,1460811137
211,1357,5.0,1460811070
211,1390,3.0,1460811345
211,1393,4.0,1460811514
211,1479,4.0,1460810915
211,1625,4.0,1460811844
212,2,3.0,1218404003
212,10,3.5,1218403807
212,44,2.0,1260705118
212,47,3.5,1218399790
212,110,5.0,1218399244
212,147,2.0,1228784984
212,158,3.0,1218955077
212,172,2.0,1260705034
212,173,1.5,1218954991
212,208,1.0,1218403841
212,224,3.0,1227938321
212,342,3.5,1218402777
212,345,2.5,1218403136
212,367,1.0,1218403792
212,377,4.0,1218401602
212,435,1.5,1260704800
212,455,2.5,1227938597
212,520,4.0,1218407449
212,527,5.0,1218399784
212,551,4.0,1218404110
212,552,2.5,1218955161
212,586,2.5,1218403867
212,736,3.0,1218405291
212,750,3.5,1218399346
212,934,3.0,1218401138
212,971,4.0,1228792130
212,1012,2.0,1218402317
212,1073,4.0,1218403056
212,1080,3.0,1218399632
212,1089,4.0,1218399762
212,1090,3.0,1218954790
212,1092,3.0,1218955372
212,1101,3.0,1218404037
212,1136,3.5,1218399629
212,1198,3.0,1218399748
212,1204,3.0,1218954979
212,1207,4.0,1218400550
212,1240,3.5,1218403814
212,1247,3.0,1218399423
212,1262,3.0,1218399439
212,1265,2.0,1218403838
212,1282,4.0,1260705098
212,1307,2.5,1218403985
212,1370,2.5,1218954862
212,1393,4.0,1218402703
212,1466,3.5,1218955584
212,1544,3.0,1260704117
212,1566,3.0,1218399067
212,1673,3.0,1228793816
212,1704,4.5,1218399414
212,1722,2.5,1218954814
212,1784,2.5,1218403271
212,1873,4.0,1227937127
212,1954,3.0,1227938183
212,1959,2.5,1228785018
212,1961,4.0,1218403920
212,1968,4.0,1218404027
212,2011,2.5,1218404169
212,2012,2.5,1218404097
212,2080,2.5,1218955449
212,2096,3.0,1218398999
212,2118,3.5,1228789115
212,2145,3.0,1218398900
212,2273,3.5,1218401589
212,2278,3.5,1218955174
212,2296,1.0,1218408016
212,2302,3.0,1218405425
212,2324,4.0,1218399538
212,2329,4.5,1218399186
212,2355,2.5,1218401720
212,2359,3.5,1253930047
212,2413,2.5,1218410207
212,2424,2.5,1218954837
212,2427,4.5,1218955624
212,2571,5.0,1218399610
212,2581,2.5,1227938706
212,2617,3.0,1218955209
212,2641,2.5,1253930414
212,2683,2.5,1218403960
212,2687,4.0,1218401612
212,2692,4.0,1218399769
212,2706,2.5,1218404000
212,2761,3.5,1227938642
212,2808,3.5,1228113385
212,2819,4.0,1218403517
212,2858,4.0,1218399183
212,2915,3.0,1218955438
212,2918,4.5,1218404054
212,2953,2.0,1218408397
212,2959,5.0,1218399374
212,3079,4.0,1218401482
212,3082,3.0,1218955314
212,3104,2.5,1228798064
212,3147,3.0,1218399442
212,3148,4.0,1218398923
212,3168,3.0,1228794509
212,3176,3.5,1218405309
212,3179,4.5,1218402473
212,3253,1.5,1218408381
212,3255,3.5,1218401457
212,3257,2.0,1253930535
212,3269,2.5,1228113367
212,3273,2.5,1218398992
212,3300,3.5,1253929903
212,3354,1.5,1218398958
212,3418,2.5,1227938253
212,3421,1.5,1218403236
212,3578,5.0,1218403880
212,3717,3.0,1218955023
212,3751,3.0,1218404819
212,3752,2.0,1260705006
212,3809,2.5,1253931197
212,3967,3.0,1218955255
212,4262,2.5,1218407891
212,4299,4.0,1218955651
212,4306,4.0,1218403894
212,4388,1.5,1218408460
212,4427,3.0,1228797160
212,4735,1.0,1229149482
212,4865,4.0,1228798799
212,5015,3.5,1218955712
212,5064,4.0,1228789284
212,5266,3.0,1260704868
212,5400,3.0,1227937018
212,5445,4.0,1218404080
212,5481,2.5,1253928645
212,5679,3.5,1260704173
212,5872,2.5,1218955155
212,5903,4.0,1228031836
212,6157,2.0,1218955337
212,6188,2.0,1218408008
212,6297,3.5,1218401830
212,6377,3.5,1218405371
212,6378,3.5,1218401845
212,6763,1.5,1218408246
212,7060,3.0,1228789174
212,7438,3.5,1227938222
212,7454,3.0,1253930490
212,7458,3.5,1228789650
212,7579,2.0,1228783446
212,8368,2.5,1218401821
212,8533,2.0,1218402835
212,8636,3.5,1218404909
212,8661,3.0,1228797677
212,8665,4.0,1218404767
212,8860,3.0,1227936501
212,8970,4.0,1218402625
213,2,3.0,1462637790
213,47,2.5,1462637527
213,60,2.0,1462644085
213,110,2.5,1462640515
213,158,3.0,1462638823
213,172,2.5,1462644086
213,173,2.0,1462638554
213,204,2.5,1462640375
213,208,4.0,1462634483
213,253,2.5,1462644085
213,256,0.5,1462639722
213,293,3.0,1462637525
213,316,4.5,1462638164
213,344,1.0,1462637985
213,367,1.0,1462637943
213,377,4.0,1462637809
213,520,1.5,1462638646
213,552,4.0,1462640027
213,586,2.0,1462644085
213,616,1.5,1462639299
213,719,2.5,1462644086
213,724,2.5,1462639548
213,733,4.0,1462637822
213,748,3.5,1462644086
213,1015,2.5,1462644086
213,1073,1.5,1462638225
213,1097,2.5,1462637765
213,1127,2.5,1462638456
213,1240,3.5,1462634066
213,1265,2.5,1462640563
213,1275,2.5,1462639102
213,1282,1.0,1462638483
213,1359,1.0,1462639884
213,1370,3.0,1462634560
213,1393,1.0,1462638074
213,1422,4.5,1462635638
213,1479,3.0,1462639892
213,1544,4.0,1462634503
213,1552,4.5,1462634535
213,1556,1.5,1462640168
213,1566,4.0,1462638424
213,1588,1.5,1462639993
213,1620,3.0,1462644086
213,1682,2.5,1462637551
213,1688,3.0,1462639448
213,1702,3.0,1462644086
213,1726,3.5,1462644087
213,1784,2.0,1462637897
213,1792,4.0,1462640042
213,1833,3.0,1462644085
213,1876,2.0,1462638845
213,1961,2.5,1462637738
213,1967,1.0,1462634704
213,2046,2.5,1462644086
213,2052,3.5,1462640413
213,2078,2.0,1462638376
213,2085,2.5,1462638969
213,2094,2.5,1462644086
213,2096,2.5,1462639206
213,2125,3.5,1462639405
213,2126,1.5,1462640439
213,2273,3.0,1462634497
213,2322,3.0,1462635583
213,2413,3.0,1462640254
213,2429,2.0,1462644085
213,2528,2.0,1462640273
213,2581,2.5,1462639420
213,2617,4.0,1462634414
213,2687,2.0,1462638504
213,2722,2.0,1462639402
213,2808,2.5,1462635510
213,2835,3.0,1462644085
213,2953,1.5,1462644086
213,3005,2.0,1462639368
213,3147,2.5,1462637541
213,3269,2.5,1462644086
213,3300,3.0,1462638152
213,3354,2.5,1462644086
213,3534,2.0,1462640097
213,3615,3.5,1462635457
213,3705,3.5,1462635604
213,3717,3.0,1462637980
213,3751,1.0,1462637893
213,3986,1.5,1462635294
213,4299,3.0,1462638105
213,4366,4.0,1462644087
213,4676,2.5,1462644085
213,4890,1.5,1462638309
213,5064,4.0,1462638535
213,5108,3.0,1462644085
213,5171,2.5,1462639053
213,5247,2.5,1462644085
213,5400,4.0,1462639451
213,5418,4.0,1462634084
213,5419,1.5,1462639293
213,5463,4.0,1462635336
213,5618,2.5,1462637546
213,5679,1.5,1462640714
213,5882,4.0,1462639746
213,6155,3.0,1462638133
213,6157,3.5,1462634527
213,6373,1.0,1462640593
213,6377,2.5,1462637522
213,6378,4.0,1462634311
213,6659,4.0,1462635452
213,6996,2.5,1462644086
213,7001,2.0,1462644086
213,7163,4.0,1462639144
213,7164,3.0,1462640400
213,7451,2.0,1462637838
213,7454,3.5,1462638124
213,7458,2.5,1462634314
213,8368,3.0,1462634103
213,8636,4.0,1462634203
213,8665,2.5,1462637458
213,8860,4.0,1462635492
213,8907,1.5,1462638833
213,8965,3.0,1462638505
213,8972,4.5,1462634345
213,8985,2.0,1462638562
214,10,3.0,978131768
214,47,4.0,978128389
214,111,5.0,978418166
214,265,3.0,978381970
214,293,3.0,950123254
214,377,2.0,978131711
214,455,2.0,946918697
214,527,5.0,978381970
214,750,5.0,978468585
214,1077,4.0,978468662
214,1079,4.0,978417812
214,1089,5.0,950123104
214,1090,5.0,978382391
214,1092,4.0,978131748
214,1097,4.0,978417916
214,1101,4.0,946919243
214,1127,4.0,946919189
214,1179,3.0,978382183
214,1185,5.0,978417867
214,1198,5.0,946918746
214,1221,5.0,978418166
214,1231,4.0,978382603
214,1240,4.0,946918970
214,1249,4.0,950123179
214,1262,5.0,979451594
214,1299,5.0,978382391
214,1307,4.0,978382683
214,1343,5.0,950123515
214,1380,5.0,978469288
214,1704,5.0,978382040
214,1722,3.0,978131812
214,1956,5.0,978418107
214,1961,4.0,978382683
214,1962,5.0,978417948
214,2076,3.0,978417916
214,2078,4.0,978469223
214,2278,5.0,950122999
214,2376,3.0,946919189
214,2405,4.0,946919243
214,2571,4.0,950123331
214,2692,5.0,983723424
214,2819,4.0,950123268
214,2858,5.0,978128348
214,2915,3.0,978417916
214,2917,4.0,950123331
214,2918,5.0,978417867
214,2984,5.0,978469131
214,3005,3.0,978131852
214,3032,4.0,978468900
214,3071,5.0,978418047
214,3098,4.0,978418107
214,3147,4.0,978131637
214,3176,5.0,978131711
214,3219,4.0,978131916
214,3418,5.0,978131570
214,3424,5.0,978382391
214,3452,2.0,978896845
214,3527,5.0,978417948
214,3552,3.0,978382683
214,3578,5.0,978125653
214,3653,4.0,978469055
214,3717,2.0,978128611
214,3821,2.0,978128664
214,4041,3.0,978128389
215,6,3.0,860559733
215,86,3.0,860559829
215,111,4.0,860560442
215,265,5.0,860560462
215,376,4.0,860559756
215,527,4.0,860560427
215,852,3.0,860559784
215,913,5.0,860561181
215,1073,3.0,860559733
215,1079,3.0,860561060
215,1082,4.0,860560578
215,1084,4.0,860560462
215,1085,4.0,860561158
215,1086,5.0,860560490
215,1136,4.0,860561214
215,1221,4.0,860561181
215,1247,4.0,860561181
215,1393,4.0,860559809
216,47,5.0,1095792731
216,293,4.0,1095792807
216,345,4.0,1095792226
216,551,5.0,1095792933
216,1198,5.0,1095792491
216,1207,4.0,1095792661
216,1262,4.5,1095792657
216,1282,4.0,1095792897
216,1307,3.5,1095792613
216,1682,5.0,1095792629
216,1704,5.0,1095792477
216,1968,5.0,1095792681
216,2571,4.5,1095792642
216,2617,3.5,1095792164
216,2858,5.0,1095792887
216,2918,5.0,1095792527
216,3421,4.0,1095792788
216,3481,4.5,1095793028
216,3950,4.5,1095792574
216,4326,4.0,1095792617
216,6377,5.0,1095792467
216,6870,4.0,1095792552
216,7147,5.0,1095792686
216,7361,5.0,1095792555
216,7438,4.5,1095792992
216,8533,2.5,1095792378
216,8636,4.0,1095792375
217,3,4.5,1108160863
217,16,4.0,1108160012
217,110,4.0,1108160687
217,1101,4.5,1108160024
217,2423,5.0,1108160802
217,2706,5.0,1108160815
217,2795,5.0,1108160638
217,2918,5.0,1108160666
217,2948,4.0,1108160774
217,3098,4.5,1108160795
217,3147,3.0,1108160737
217,3421,5.0,1108160681
217,3552,5.0,1108160650
217,3578,4.0,1108160726
217,4102,5.0,1108160184
217,4306,5.0,1108160015
217,5500,4.5,1108160664
217,6188,5.0,1108160180
217,7569,4.0,1108160631
218,2,2.5,1163106626
218,410,3.5,1163106580
218,750,5.0,1163106647
218,1136,4.0,1163106972
218,1198,4.0,1163106762
218,1231,4.0,1163106834
218,1307,3.0,1163106602
218,2683,3.0,1163106585
218,2918,4.5,1163106787
218,5618,5.0,1163107009
219,16,2.0,974476109
219,47,4.0,997730388
219,367,4.0,974496320
219,377,4.0,997730329
219,527,4.0,974474449
219,785,4.0,974496466
219,1060,5.0,974475673
219,1073,4.0,1156788838
219,1079,3.0,997730507
219,1089,5.0,974477433
219,1093,3.0,974475075
219,1136,5.0,974476810
219,1240,3.0,997730363
219,1265,5.0,974477862
219,1307,3.0,997730495
219,1641,3.0,974476810
219,1682,5.0,974477599
219,1721,5.0,974474762
219,1839,3.0,974474487
219,2011,4.0,974477673
219,2012,3.0,974477673
219,2060,4.0,974496434
219,2429,3.0,997928257
219,2447,4.0,974475380
219,2581,3.0,974475175
219,2692,5.0,997730251
219,2706,4.0,974474954
219,2858,5.0,974474866
219,2918,4.0,1156788711
219,2947,4.0,974474724
219,3253,3.0,997929005
219,3255,3.0,974496214
219,3717,4.0,999032498
219,3752,4.0,998246002
219,3998,3.0,999032478
220,16,5.0,970594863
220,208,2.0,970501818
220,293,5.0,982598447
220,344,1.0,970501550
220,345,4.0,970499809
220,367,4.0,970500819
220,377,3.0,970504173
220,527,5.0,982598448
220,537,1.0,970508020
220,586,1.0,970501884
220,733,3.0,970525276
220,991,4.0,970501074
220,1089,4.0,970498236
220,1090,5.0,986242417
220,1092,2.0,970501158
220,1204,5.0,979053869
220,1221,5.0,982598163
220,1245,4.0,970499174
220,1249,4.0,971390382
220,1265,4.0,970499160
220,1307,5.0,994270413
220,1357,5.0,970595408
220,1393,3.0,970525064
220,1542,4.0,970499262
220,1554,1.0,970499488
220,1641,5.0,970499216
220,1680,4.0,970500878
220,1682,3.0,970499924
220,1795,4.0,993492210
220,1961,4.0,970504853
220,2012,1.0,970501262
220,2111,4.0,970508110
220,2178,4.0,980728543
220,2324,5.0,970498363
220,2542,5.0,970499247
220,2569,4.0,970581809
220,2571,5.0,970523042
220,2617,1.0,970523006
220,2706,2.0,984945711
220,2858,5.0,970498143
220,2959,4.0,975871618
220,2962,4.0,970524225
220,2995,1.0,970497975
220,3082,3.0,970501194
220,3176,4.0,970499826
220,3179,3.0,970511382
220,3249,3.0,970500624
220,3253,4.0,970595601
220,3257,3.0,971389872
220,3269,2.0,982598060
220,3274,3.0,970500958
220,3363,4.0,979595602
220,3418,4.0,976582683
220,3538,5.0,970497635
220,3566,3.0,991314643
220,3578,3.0,970523424
220,3683,4.0,970594864
220,3823,5.0,970497481
